uid,school_education,graduation_1,graduation_2,graduation_3,graduation_4,graduation_5,graduation_6,graduation_7
24942,,,,,,,,
24836,,,,,,,,
29333,2022,,,,,,,
24689,,,,,,,,
115145,,,,,,2004,,
84054,2018,,,,,,,
111487,,,,,,,2014,
13371,1993,,,,,,,
25251,,,,,,,,
66978,,,,,,2001,,
109260,2010,,,2015,,,,
24742,,,,,,,,
108370,1984,,,,,1990,,
25145,,,,,,,,
83550,2017,,,,,,,
25169,,,,,,,,
25083,,,,,,,,
24882,,,,,,,,
74748,1975,,,,,,,
24911,,,,,,,,
49893,2017,,,,,,,
25056,,,,,,,,
24709,,,,,,,,
25223,,,,,,,,
24568,,,,,,,2008,
91997,2008,,2013,,,,,
24848,,,,,,,,
24995,,,,,,,,
24717,,,,,,,,
25209,,,,,,,,
24761,,,,,,,,
25245,,,,,,,,
24720,,,,,,,,
24910,,,,,,,,
24703,,,,,,,,
24785,,,,,,,,
25020,,,,,,,,
47968,1976,,,,,,,
24861,,,,,,,,
25023,,,,,,,,
109995,1971,,,,,,,
85326,2011,,,,,,,
28048,2011,,,,,,,
92620,2003,,,,,2009,,
24862,,,,,,,,
15574,2003,,,,,2008,,
24830,,,,,,,,
24799,,,,,,,,
100523,1997,,,,,,,
25216,,,,,,,,
25100,,,,,,,,
25192,,,,,,,,
24846,,,,,,,,
25186,,,,,,,,
79726,2006,,,,,,,
102466,2013,,,,,,,
39748,2012,,,,,,,
20417,,,,,,1993,,
108498,2005,,,,,,,
24927,,,,,,,,
24915,,,,,,,,
24991,,,,,,,,
3220,,,,,,2008,,
37220,1984,,,,,,,
24827,,,,,,,,
24961,,,,,,,,
24811,,,,,,,,
119551,1982,,,,,,,
105993,2011,,,,,,,
47298,1977,,,,,,,
25181,,,,,,,,
25116,,,,,,,,
25214,,,,,,,,
15511,2017,,,,,,,
25096,,,,,,,,
24905,,,,,,,,
24874,,,,,,,,
87567,1998,,,,,,,
98632,2014,,,2017,,,,
25151,,,,,,,,
25161,,,,,,,,
25135,,,,,,,,
24736,,,,,,,,
25178,,,,,,,,
1206,2012,,,,,,,
24901,,,,,,,,
25017,,,,,,,,
25127,,,,,,,,
92548,2004,,,,,2007,,
24928,,,,,,,,
24953,,,,,,,,
111126,2006,,,,,,,
101877,,,,,,2007,,
25191,,,,,,,,
25039,,,,,,,,
24891,,,,,,,,
111208,2004,,,,,,,
25175,,,,,,,,
67457,2004,,,,,,,
24727,,,,,,,,
51292,2011,,,2014,,,,
25130,,,,,,,,
24863,,,,,,,,
24683,,,,,,,,
7295,2010,,,,,,,
24746,,,,,,,,
24797,,,,,,,,
25168,,,,,,,,
1687,1989,,,,,,,
25725,,,,,,,,
94450,2012,,,,,,,
25420,,,,,,,,
8075,1998,,,,,2003,,
51875,1978,,,,,,,
1854,2001,,,,,2011,,
50119,2017,,,,,,,
87270,1997,,,,,,,
25653,,,,,,,,
60073,2010,,2012,,,,,
25632,,,,,,,,
25495,,,,,,,,
5339,1981,,,,,,,
25771,,,,,,,,
25782,,,,,,,,
25816,,,,,,,,
25326,,,,,,,,
97205,2010,,,,,,,
25651,,,,,,,,
25797,,,,,,,,
25832,,,,,,,,
25311,,,,,,,,
25826,,,,,,,,
25756,,,,,,,,
25690,,,,,,,,
25539,,,,,,,,
25723,,,,,,,,
56804,,,,,,,2020,
25478,,,,,,,,
25683,,,,,,,,
25547,,,,,,,,
92220,2007,,,,,,,
25853,,,,,,,,
4202,2021,,,,,,,
25442,,,,,,,,
109049,2003,,,,,,,
25717,,,,,,,,
66435,2018,,,,,,,
25744,,,,,,,,
25395,,,,,,,,
78180,2004,,,,,,,
25411,,,,,,,,
25334,,,,,,,,
25475,,,,,,,,
25284,,,,,,,,
101276,2017,,,,,,,
25788,,,,,,,,
25847,,,,,,,,
25404,,,,,,,,
25507,,,,,,,,
25477,,,,,,,,
25452,,,,,,,,
6741,1976,,,,,,,
25776,,,,,,,,
56568,2001,,,,,,,
62719,2024,,,,,,,
57734,1995,,,,,,,
25733,,,,,,,,
25609,,,,,,,,
89856,,,,,,,,2006
9005,1981,,,,,,,
35352,1998,,,,,,,
25664,,,,,,,,
25532,,,,,,,,
80187,2001,,,,,,,
25358,,,,,,,,
25810,,,,,,,,
25553,,,,,,,,
25427,,,,,,,,
25550,,,,,,,,
25298,,,,,,,,
25773,,,,,,,,
17150,1977,,,,,1982,,
23933,1999,,,,,,,
25272,,,,,,,,
20948,1990,,,,,,,
62754,2000,,,,,,,
25407,,,,,,,,
25792,,,,,,,,
32081,1998,,,,,2003,,
71566,1998,,,,,,,
25679,,,,,,,,
25324,,,,,,,,
90337,1991,,,,,,,
25591,,,,,,,,
25340,,,,,,,,
25613,,,,,,,,
25630,,,,,,,,
92262,1985,,,,,,,
11002,1990,,,,,1995,,
25332,,,,,,,,
25294,,,,,,,,
41780,1995,,,,,,,
25338,,,,,,,,
101993,2025,,,,,,,
45257,,,,,,,1998,
83315,1972,,,,,,,
25398,,,,,,,,
25607,,,,,,,,
25382,,,,,,,,
50638,2015,,,,,,,
77439,1981,,,,,,,
25668,,,,,,,,
5923,1976,,,,,,,
86857,,,,,,,,2010
95649,2012,,,,,,,
25552,,,,,,,,
62709,2001,,,,,,,
25655,,,,,,,,
64417,2017,,,,,,,
25691,,,,,,,,
875,1994,,,,,,,
25437,,,,,,,,
13090,2002,,,,,,,
25582,,,,,,,,
88881,,,,,,1979,,
93688,2001,,,,,,,
25570,,,,,,,,
25530,,,,,,,,
25731,,,,,,,,
25280,,,,,,,,
25443,,,,,,,,
81069,2010,,,,,,,
25563,,,,,,,,
25537,,,,,,,,
25268,,,,,,,,
25496,,,,,,,,
25310,,,,,,,,
25621,,,,,,,,
25741,,,,,,,,
25749,,,,,,,,
25615,,,,,,,,
25834,,,,,,,,
9669,1975,,,,,,,
25833,,,,,,,,
25397,,,,,,,,
33318,1999,,,,,,,
25469,,,,,,,,
25508,,,,,,,,
52677,1999,,,,,,,
25374,,,,,,,,
25341,,,,,,,,
25422,,,,,,,,
49403,2005,,,,,2011,,
25365,,,,,,,,
25657,,,,,,,,
25484,,,,,,,,
25708,,,,,,,,
95498,2019,,,,,,,
25694,,,,,,,,
25709,,,,,,,,
25762,,,,,,,,
33824,1999,,,,,,,
25845,,,,,,,,
26132,,,,,,,,
26249,,,,,,,,
91989,1990,,,,,,,
26357,,,,,,,,
26303,,,,,,,,
25921,,,,,,,,
26211,,,,,,,,
89204,2000,,,,,2007,,
26064,,,,,,,,
25994,,,,,,,,
26161,,,,,,,,
26258,,,,,,,,
25889,,,,,,,,
26135,,,,,,,,
26096,2024,,,,,,,
93206,2024,,,,,,,
26039,,,,,,,,
25959,,,,,,,,
26237,,,,,,,,
26149,,,,,,,,
74108,1993,,,,,,2017,
26115,,,,,,,,
26205,,,,,,,,
28892,2002,,2015,,,,,
26343,,,,,,,,
25860,,,,,,,,
25936,,,,,,,,
26240,,,,,,,,
26228,,,,,,,,
26279,,,,,,,,
6792,2018,,,,,,,
26265,,,,,,,,
25944,,,,,,,,
26340,,,,,,,,
25983,,,,,,,,
26071,,,,,,,,
83801,1999,,,,,,,
46471,1993,,,,,1998,,
106802,1986,,,,,,,
118474,2008,,,2012,2014,,,
26034,,,,,,,,
86352,1985,,,,,,,
26153,,,,,,,,
26410,,,,,,,,
61391,1983,,,,,,,
113482,,,2011,,,,,
79363,1980,,,,,,,
26210,,,,,,,,
89013,,,2010,,,,,
20966,2022,,,,,,,
26286,,,,,,,,
26377,,,,,,,,
25903,,,,,,,,
26347,,,,,,,,
26165,,,,,,,,
21259,2005,2009,,,,,,
25918,,,,,,,,
26287,,,,,,,,
19302,2009,,,,,,,
67566,,,,,,2017,,
31351,,,,,,2012,,
26375,,,,,,,,
86755,,,,,,2005,,
25906,,,,,,,,
97969,2004,,,,,,,
60885,2002,,,,,,,
25920,,,,,,,,
26038,,,,,,,,
78830,1999,,,,,,,
26036,,,,,,,,
55839,,,,2014,,,,
26218,,,,,,,,
26023,,,,,,,,
103058,2017,,2023,,,,,
26255,,,,,,,,
26024,,,,,,,,
65471,2022,,,,,,,
88099,1996,,,,,,,
83703,2009,,,,,,,
26201,,,,,,,,
26098,,,,,,,,
26209,,,,,,,,
81718,2005,,,,,,,
26063,,,,,,,,
26289,,,,,,,,
25899,,,,,,,,
25870,,,,,,,,
25992,,,,,,,,
26317,,,,,,,,
46716,2001,,,,,,,
15520,,,2016,,,,,
17111,2023,,,,,,,
26297,,,,,,,,
26181,,,,,,,,
26336,,,,,,,,
25856,,,,,,,,
26151,,,,,,,,
26207,,,,,,,,
42854,,,,,2000,,,
26402,,,,,,,,
26131,,,,,,,,
26398,,,,,,,,
26224,,,,,,,,
26032,,,,,,,,
26018,,,,,,,,
47066,2001,,,,,,,
25993,,,,,,,,
62040,1989,,,,,,,
90248,1985,,,,,,,
68678,2011,,2015,,,,,
26370,,,,,,,,
26053,,,,,,,,
25923,,,,,,,,
26189,,,,,,,,
26404,,,,,,,,
26310,,,,,,,,
26079,,,,,,,,
26246,,,,,,,,
95391,1982,,,,,,,
26082,,,,,,,,
26202,,,,,,,,
49375,1990,,,,,,,
25901,,,,,,,,
49061,2004,,,,,,,
26395,,,,,,,,
26190,,,,,,,,
26163,,,,,,,,
97076,2000,,,,,,,
26390,,,,,,,,
52692,2006,,,,,,,
26333,,,,,,,,
29625,1987,,,,,,,
88748,2003,,,,,,,
26146,,,,,,,,
26306,,,,,,,,
45072,2003,,2010,,,,,
26419,,,,,,,,
26277,,,,,,,,
25924,,,,,,,,
26049,,,,,,,,
25948,,,,,,,,
26243,,,,,,,,
34737,2003,,,,,,,
113338,2011,,,,,,,
91532,1990,,,,,,,
26813,,,,,,,,
12006,2009,,2013,,,,,
27026,,,,,,,,
16835,2019,,,,,,,
26685,,,,,,,,
26585,,,,,,,,
26442,,,,,,,,
110279,2009,,,,,,,
26548,,,,,,,,
68970,1970,,,,,,,
26573,,,,,,,,
26752,,,,,,,,
26808,,,,,,,,
16735,2006,,,,,,,
496,,,,,,2007,,
26555,,,,,,,,
36219,2006,,,,,2011,,
26642,,,,,,,,
26877,,,,,,,,
26936,,,,,,,,
26639,,,,,,,,
26547,,,,,,,,
26636,,,,,,,,
26812,,,,,,,,
27027,,,,,,,,
7951,1996,,,,,,,
26518,,,,,,,,
11392,,,,,,1974,,
67106,2003,,,,,,,
26883,,,,,,,,
27011,,,,,,,,
26531,,,,,,,,
50506,1997,,,,,,,
26659,,,,,,,,
26512,,,,,,,,
26528,,,,,,,,
26886,,,,,,,,
26571,,,,,,,,
26662,,,,,,,,
26561,,,,,,,,
26515,,,,,,,,
106118,1996,,,,,,,
26658,,,,,,,,
26975,,,,,,,,
27006,,,,,,,,
26979,,,,,,,,
26601,,,,,,,,
26466,,,,,,,,
31372,1997,,,,,2009,,
26647,,,,,,,,
81778,1996,,,,,2001,,
26972,,,,,,,,
26592,,,,,,,,
87075,1995,,,,,,,
26688,,,,,,,,
26620,,,,,,,,
26516,,,,,,,,
18130,2006,,2012,,,,,
94828,2005,,,,,,,
26610,,,,,,,,
26546,,,,,,,,
26927,,,,,,,,
26834,,,,,,,,
102440,2011,,,,,,,
83682,2010,,,,,,,
26895,,,,,,,,
26614,,,,,,,,
26587,,,,,,,,
26779,,,,,,,,
55024,2008,,,,,2012,,
65161,2017,,,,,,,
26751,,,,,,,,
41821,1989,,,,,,,
26577,,,,,,,,
26989,,,,,,,,
26841,,,,,,,,
27033,,,,,,,,
12653,1975,,,,,,,
9818,2006,,,,,2011,,
26606,,,,,,,,
41035,2003,,,,,,,
234,1978,,,,,,,
26767,,,,,,,,
51075,,,,2024,,,,
26552,,,,,,,,
26506,,,,,,,,
43219,1975,,,,,,,
26925,,,,,,,,
26763,,,,,,,,
17482,1994,,,,,,,
3114,2009,,,,,,2012,
26806,,,,,,,,
26818,,,,,,,,
112606,,,2020,,,,,
26643,,,,,,,,
59633,2003,,,,,2008,,
114593,1997,,,,,,,
26541,,,,,,,,
26958,,,,,,,,
26617,,,,,,,,
26724,,,,,,,,
27017,,,,,,,,
63388,1990,,,,,1996,,
76218,2011,,,,,,2016,
26495,,,,,,,,
26903,,,,,,,,
47032,2015,,2019,,,,,
26831,,,,,,,,
26891,,,,,,,,
26790,,,,,,,,
17109,,,2015,,,,,
14464,1992,,,,,2000,,
26914,,,,,,,,
26864,,,,,,,,
26576,,,,,,,,
26558,,,,,,,,
26959,,,,,,,,
64143,2005,,,,,,,
26940,,,,,,,,
26884,,,,,,,,
27005,,,,,,,,
26778,,,,,,,,
27032,,,,,,,,
26781,,,,,,,,
26880,,,,,,,,
26978,,,,,,,,
26851,,,,,,,,
26803,,,,,,,,
12109,2002,,,,,,2008,
27002,,,,,,,,
107297,1990,,,,,,,
26906,,,,,,,,
47890,2001,,,,,,,
26693,,,,,,,,
45564,2019,,,,,,,
26461,,,,,,,,
26519,,,,,,,,
26844,,,,,,,,
26655,,,,,,,,
26757,,,,,,,,
114172,1985,,,,,,,
33113,2000,,,,,,,
26984,,,,,,,,
87394,,,,,,,,2011
58621,1993,,,,,,,1998
26715,,,,,,,,
28164,2008,,,,,,,
26799,,,,,,,,
26990,,,,,,,,
84288,,,,,,,2017,
26782,,,,,,,,
26679,,,,,,,,
26605,,,,,,,,
26826,,,,,,,,
26759,,,,,,,,
26919,,,,,,,,
26579,,,,,,,,
26760,,,,,,,,
26559,,,,,,,,
27417,,,,,,,,
27547,,,,,,,,
27118,,,,,,,,
27484,,,,,,,,
27112,,,,,,,,
27041,,,,,,,,
93704,2001,,,,,,,
48619,1977,,,,,,,
27091,,,,,,,,
27646,,,,,,,,
95024,2007,,,,,,,
27469,,,,,,,,
27280,,,,,,,,
88813,2016,,,,,,,
27196,,,,,,,,
27636,,,,,,,,
60692,2010,,,2020,,,,
27242,,,,,,,,
104658,1984,,,,,,,
27627,,,,,,,,
27593,,,,,,,,
9232,2006,,,,,,,
113432,2007,,,,,,,
27375,,,,,,,,
27334,,,,,,,,
27491,,,,,,,,
27530,,,,,,,,
27166,,,,,,,,
27370,,,,,,,,
47536,,,,2015,,,,
27424,,,,,,,,
27388,,,,,,,,
72239,2007,,,,,2013,,
3391,2025,,,,,,,
10770,2004,,,,,,,
27337,,,,,,,,
27055,,,,,,,,
27237,,,,,,,,
30808,2010,,,2014,,,,
27325,,,,,,,,
27217,,,,,,,,
27455,,,,,,,,
102993,2023,,,,,,,
27099,,,,,,,,
57871,1988,,,,,,,
27614,,,,,,,,
66139,2005,,,2015,,,,
27069,,,,,,,,
27095,,,,,,,,
27402,,,,,,,,
14998,2019,,,,,,,
27472,,,,,,,,
27478,,,,,,,,
27123,,,,,,,,
27533,,,,,,,,
23686,1993,,,,,1996,,
27347,,,,,,,,
61260,2009,,,,,,,
27258,,,,,,,,
119483,2007,,,,,,,
27125,,,,,,,,
27273,,,,,,,,
27335,,,,,,,,
27203,,,,,,,,
27230,,,,,,,,
27568,,,,,,,,
27042,,,,,,,,
7059,2017,,,,,,,
27083,,,,,,,,
27350,,,,,,,,
96963,2008,,,,,,,
119855,1987,,,,,,,
27322,,,,,,,,
27458,,,,,,,,
27205,,,,,,,,
34475,2000,,,,,,,
58957,2024,,,,,,,
27119,,,,,,,,
27138,,,,,,,,
19342,2023,,,,,,,
27050,,,,,,,,
27148,,,,,,,,
1708,1999,,,,,,,
27477,,,,,,,,
114656,1997,,,,,2015,,
27451,,,,,,,,
60054,1990,,,,,,,
9171,2005,,,,,,,
27572,,,,,,,,
27161,,,,,,,,
27464,,,,,,,,
327,2017,,,,,,,
104569,2005,,,,,,,
27503,,,,,,,,
27107,,,,,,,,
27457,,,,,,,,
34809,2000,,,,,2010,,
27426,,,,,,,,
27278,,,,,,,,
27231,,,,,,,,
27281,,,,,,,,
27159,,,,,,,,
27621,,,,,,,,
27163,,,,,,,,
27172,,,,,,,,
27536,,,,,,,,
27644,,,,,,,,
27563,,,,,,,,
27081,,,,,,,,
27223,,,,,,,,
27479,,,,,,,,
113567,1984,,,,,1990,,
14602,2009,,,,2016,,,
27488,,,,,,,,
27323,,,,,,,,
27381,,,,,,,,
11816,2025,,,,,,,
27438,,,,,,,,
55010,1973,,,,,1993,,
27531,,,,,,,,
44038,2007,,,,,,2011,2013
27517,,,,,,,,
14671,1996,,,,,2002,,2004
62291,,,,,,2002,,
90589,2007,,,,,,,
52995,2001,,,,,,,
27250,,,,,,,,
27298,,,,,,,,
27403,,,,,,,,
50943,1978,,,,,,,
27430,,,,,,,,
27509,,,,,,,,
27287,,,,,,,,
27437,1986,,,,,,,
27215,,,,,,,,
27227,,,,,,,,
51540,,,,,,,2015,
27436,,,,,,,,
27581,,,,,,,,
22202,1983,,,,,,,
27427,,,,,,,,
80081,2005,,2011,,,,,
27283,,,,,,,,
10176,2010,,,,,,,
108862,2014,,,,,,,
28200,,,,,,,,
83912,2002,,,,,,,
95539,,,,,,2015,,
28089,,,,,,,,
65872,2017,,,,,,,
28960,2018,,,,,,,
28095,,,,,,,,
27829,,,,,,,,
27960,,,,,,,,
6426,,,,,,2015,,
28055,,,,,,,,
28137,,,,,,,,
4431,2020,,,2023,,,,
51681,2009,,2014,,,,,
28112,,,,,,,,
46018,1992,,,,,,,
71462,2018,,,,,,,
27796,,,,,,,,
93737,2023,,,,,,,
27736,,,,,,,,
103667,2016,,,,,,,
27809,,,,,,,,
27807,,,,,,,,
28083,,,,,,,,
3656,2005,,,,,2009,,
28186,,,,,,,,
69166,2007,,,,,,,
28108,,,,,,,,
28228,,,,,,,,
27672,,,,,,,,
27898,,,,,,,,
28171,,,,,,,,
68480,2005,,,2010,,,,
28019,,,,,,,,
28238,,,,,,,,
28154,,,,,,,,
27880,,,,,,,,
28021,,,,,,,,
27894,,,,,,,,
28136,,,,,,,,
28140,,,,,,,,
27768,,,,,,,,
89767,1996,,,,,,,
27975,,,,,,,,
28172,,,,,,,,
27840,,,,,,,,
28107,,,,,,,,
27770,,,,,,,,
71170,2005,,,,,,,
27698,,,,,,,,
28052,,,,,,,,
27716,,,,,,,,
27810,,,,,,,,
28077,,,,,,,,
28120,,,,,,,,
28044,,,,,,,,
27661,,,,,,,,
28094,,,,,,,,
28181,,,,,,,,
27739,,,,,,,,
27879,,,,,,,,
104706,2010,,,,,,,
27953,,,,,,,,
31913,2003,,,,,2014,,
77449,2007,,,,,,,
28235,,,,,,,,
66760,1994,,,,,,,
28057,,,,,,,,
83373,1992,,,,,,,
248,2009,,,,,,,
973,,,2013,,,,,
28106,,,,,,,,
49703,2002,,,,,2007,,
27726,,,,,,,,
27992,,,,,,,,
28065,,,,,,,,
20092,2006,,,,,,,
104860,2010,,,2017,,,,
118588,2002,,,,,,,
7973,2004,,,,,,2009,
28105,,,,,,,,
83425,1994,,,,,,,
28080,,,,,,,,
16951,2009,,,2014,,,,
27836,,,,,,,,
22904,,,,,,2014,,
27922,,,,,,,,
27900,,,,,,,,
43500,,,2015,,,,,
22014,1985,,,,,,,
27681,,,,,,,,
33905,1987,,,,,,,
27974,,,,,,,,
6724,2005,,,,,,,
27801,,,,,,,,
27989,,,,,,,,
28022,,,,,,,,
27877,,,,,,,,
28058,,,,,,,,
50039,1985,,,,,,,
94630,2001,,,,,,,
28193,,,,,,,,
27723,,,,,,,,
28082,,,,,,,,
27996,,,,,,,,
28062,,,,,,,,
27656,,,,,,,,
61932,2010,,,,,,,
28220,,,,,,,,
27851,,,,,,,,
40580,1981,,,,,,,
28111,,,,,,,,
28086,,,,,,,,
27774,,,,,,,,
27674,,,,,,,,
88256,1989,,,,,,,
28033,,,,,,,,
110112,1972,,,,,,,
118052,1987,,,,,,,
113973,2020,,,,,,,
28098,,,,,,,,
4727,2002,,,,,,,
26227,2018,,,,,,,
28004,,,,,,,,
98651,1986,,,,,,,
95463,2017,,,,,,,
27817,,,,,,,,
28085,,,,,,,,
5113,2019,,,,,,,
27929,,,,,,,,
27833,,,,,,,,
27921,,,,,,,,
27711,,,,,,,,
27837,,,,,,,,
28653,,,,,,,,
28824,,,,,,,,
28667,,,,,,,,
28316,,,,,,,,
28631,,,,,,,,
46226,2000,,,2000,,,,
28296,,,,,,,,
28650,,,,,,,,
28299,,,,,,,,
87160,2002,,,,,,,
28517,,,,,,,,
48842,2001,,,,,,,
74919,2009,,,,,,,
28753,,,,,,,,
28657,,,,,,,,
28624,,,,,,,,
28491,,,,,,,,
28548,,,,,,,,
28720,,,,,,,,
28741,,,,,,,,
7764,2005,,2015,,,,,
28813,,,,,,,,
28462,,,,,,,,
93408,2006,,2015,,,,,
28326,,,,,,,,
33880,1997,,,,,,,
55878,1989,,,,,1994,,
2490,1998,,,,,,,
28744,,,,,,,,
28557,,,,,,,,
88126,,,,,,1986,,
28268,,,,,,,,
21407,2007,,2011,,,,,
28734,,,,,,,,
28644,,,,,,,,
28344,,,,,,,,
28535,,,,,,,,
28428,,,,,,,,
28820,,,,,,,,
27541,2008,,,,,,,
28705,,,,,,,,
13430,1985,,,,,2007,,
28346,,,,,,,,
33748,1976,,,,,1984,,
28364,,,,,,,,
28737,,,,,,,,
28407,,,,,,,,
28339,,,,,,,,
69112,,,,,,2004,,
28503,,,,,,,,
28721,,,,,,,,
28661,,,,,,,,
28619,,,,,,,,
119596,1999,,,,,,,
28633,,,,,,,,
77016,2003,,,,,2013,,
32908,1981,,,,,,,
28432,,,,,,,,
65365,1996,,,,,,,
28745,,,,,,,,
28531,,,,,,,,
28636,,,,,,,,
43127,2001,,,,,,,
51934,1997,2002,,,,,,
58992,2015,,,,,,,
28544,,,,,,,,
28811,,,,,,,,
28825,,,,,,,,
28489,,,,,,,,
8939,2000,,,,,,,
28522,,,,,,,,
28782,,,,,,,,
12942,2000,,,,,,,
28575,,,,,,,,
57755,1999,,,,,,,
105072,2016,,,,,,,
28312,,,,,,,,
28286,,,,,,,,
28476,,,,,,,,
28592,,,,,,,,
28534,,,,,,,,
28621,,,,,,,,
28614,,,,,,,,
24297,1998,,,,,2004,,
28310,,,,,,,,
28808,,,,,,,,
28683,,,,,,,,
28807,,,,,,,,
28497,,,,,,,,
111387,1992,,,,,,,
106042,2000,,,,,,,
28317,,,,,,,,
28573,,,,,,,,
28490,,,,,,,,
15491,1988,,,,,,,
4376,,,2013,,,,,
28509,,,,,,,,
28417,,,,,,,,
38169,2018,,,,,,,
40469,2006,,,,,,,
28540,,,,,,,,
28430,,,,,,,,
28294,,,,,,,,
58388,1984,,,,,1989,,
28293,,,,,,,,
38691,2008,,,,,,,
353,2007,,,,,,,
28466,,,,,,,,
115500,2004,,,,,,,
28717,,,,,,,,
28774,,,,,,,,
28760,,,,,,,,
28372,,,,,,,,
28678,,,,,,,,
28445,,,,,,,,
46246,2013,,,,,,,
28618,,,,,,,,
16537,2005,,,,,2010,,
26052,1978,,,,,,,
21270,2001,,,,,2006,,
28379,,,,,,,,
117142,2002,,,,,,,
28666,,,,,,,,
28452,,,,,,,,
28257,,,,,,,,
28488,,,,,,,,
28533,,,,,,,,
28264,,,,,,,,
95799,2010,,,,,,,
28708,,,,,,,,
28607,,,,,,,,
2306,1994,,,,,,,
90071,2001,,,,,,,
96413,1993,,,,,,,
100034,2021,,,,,,,
28274,,,,,,,,
28259,,,,,,,,
28404,,,,,,,,
28411,,,,,,,,
29551,2007,,,,,2012,,
28746,,,,,,,,
28634,,,,,,,,
28798,,,,,,,,
28435,,,,,,,,
28352,,,,,,,,
51594,2009,,,,,,,
1490,2003,,,,,,,
28948,,,,,,,,
91533,2017,,,,,,,
44698,2009,,2014,,,,,
26282,1963,,,,,,,
29128,,,,,,,,
28842,,,,,,,,
29353,,,,,,,,
76894,1975,,,,,,,
98315,1965,,,,,,,
29013,,,,,,,,
77049,1998,,,,,,,
119479,2002,,,,,,,
103036,2014,,,,,,,
47997,1990,,,,,,,
94400,1994,,,,,,,
30590,1987,,,,,,,
29248,,,,,,,,
29329,,,,,,,,
28995,,,,,,,,
28872,,,,,,,,
72611,2013,,,2017,,,,
28989,,,,,,,,
28949,,,,,,,,
29130,,,,,,,,
29228,,,,,,,,
29140,,,,,,,,
29298,,,,,,,,
28994,,,,,,,,
29134,,,,,,,,
29160,,,,,,,,
29157,,,,,,,,
2831,2013,,,,,,,
28844,,,,,,,,
29250,,,,,,,,
70809,1994,,,,,,,
29324,,,,,,,,
28905,,,,,,,,
29327,,,,,,,,
86335,2014,,,,,,,
87677,2000,,,,,,,
8041,2024,,,,,,,
29043,,,,,,,,
110842,1989,,,,,,,
63694,,,,,,2003,,
36041,1973,,,,,,,
22147,2006,,2012,,,,,
109926,2013,,,,,,,
29289,,,,,,,,
84630,2020,,,,,,,
113992,,,,,,2005,,
29313,,,,,,,,
29227,,,,,,,,
29262,,,,,,,,
43968,1991,,,,,,,
99712,1997,,2008,,,,,
29204,,,,,,,,
29000,,,,,,,,
29065,,,,,,,,
53537,2018,,,,,,,
28875,,,,,,,,
29179,,,,,,,,
29245,,,,,,,,
61806,1998,,,,,,,
28936,,,,,,,,
100145,2012,,,2023,,,,
64646,2019,,,,,,,
29332,,,,,,,,
52178,2000,,,,,,,
29213,,,,,,,,
71991,1964,,,,,,,
69949,1981,,,,,,,
22292,2006,,,,,,,
35528,2000,,,,,,,
29148,,,,,,,,
90595,1993,,,,,,,
28883,,,,,,,,
29336,,,,,,,,
26680,,,2012,,,,,
28876,,,,,,,,
11573,2020,,,,,,,
28956,,,,,,,,
28985,,,,,,,,
90749,1993,,,,,,,
94784,2001,,,,,,,
28868,,,,,,,,
89798,1990,,,,,,,1995
29296,,,,,,,,
27957,2004,,,,,,,
29002,,,,,,,,
28874,,,,,,,,
29093,,,,,,,,
28963,,,,,,,,
29150,,,,,,,,
29142,,,,,,,,
29027,,,,,,,,
52589,2012,,,,,,,
91518,1977,,,,,,,
29317,,,,,,,,
28976,,,,,,,,
29105,,,,,,,,
29181,,,,,,,,
28829,,,,,,,,
29087,,,,,,,,
92232,1999,,,,,,,2004
29362,,,,,,,,
87469,2009,,,,2012,,,2012
29311,,,,,,,,
29174,,,,,,,,
17196,2013,,,,,2016,,
29350,,,,,,,,
29015,,,,,,,,
28980,,,,,,,,
29288,,,,,,,,
120033,2017,,,2021,,,,
29061,,,,,,,,
113436,2006,,,,,,,
29045,,,,,,,,
29153,,,,,,,,
29266,,,,,,,,
28841,,,,,,,,
2138,2002,,,,,,,
28931,,,,,,,,
28887,,,,,,,,
43254,2007,,,,,,,
15345,2024,,,,,,,
29297,,,,,,,,
28898,,,,,,,,
29034,,,,,,,,
29071,,,,,,,,
29091,,,,,,,,
28850,,,,,,,,
101930,2016,,,,,,,
29239,,,,,,,,
29217,,,,,,,,
83042,2002,,,,,,,
29300,,,,,,,,
29036,,,,,,,,
65604,1972,,,,,,,
29058,,,,,,,,
67475,2008,,,,,,,
28853,,,,,,,,
28891,,,,,,,,
56739,,,,,,2014,,
23146,2000,,,,,2008,,
29406,,,,,,,,
48870,2005,,,,,2010,,
97764,1999,,,,,,,
14227,2013,,,,,,,
107580,2005,,,,,,,
29639,,,,,,,,
29818,,,,,,,,
29822,,,,,,,,
29493,,,,,,,,
86168,2001,,,,,,,
29670,,,,,,,,
29904,,,,,,,,
89012,2008,,,,,,,
29660,,,,,,,,
29784,,,,,,,,
103576,1969,,,,,,,
40600,1988,,,,,1993,,
29881,,,,,,,,
11657,2003,,,,,2009,,
10923,2008,,,,,,,
29880,,,,,,,,
29768,,,,,,,,
29620,,,,,,,,
11540,2014,,,,,,,
29374,,,,,,,,
29478,,,,,,,,
88258,2004,,,,,,,
29498,,,,,,,,
46,1985,,,,,,,
29535,,,,,,,,
29527,,,,,,,,
29682,,,,,,,,
29530,,,,,,,,
29596,,,,,,,,
29717,,,,,,,,
29807,,,,,,,,
106741,2006,,,,,,,
33249,2005,,,,,,,
29568,,,,,,,,
