uid,age,registered_year
18744,60,2019
72067,57,2008
58943,40,2008
48870,36,2009
54721,45,2014
54722,36,2012
15765,38,2008
106470,67,2017
92590,43,2015
54723,34,2009
75612,22,2010
48871,55,2014
60148,21,2016
50648,37,2009
54144,28,2011
48284,31,2021
101635,20,2018
70882,33,2010
113125,43,2020
35069,40,2011
21240,16,2020
62548,31,2018
111974,40,2019
56502,34,2012
93210,14,2020
68471,45,2013
29530,22,2011
107098,45,2017
7324,59,2020
118451,29,2009
99809,15,2015
41635,36,2016
52338,61,2020
70303,21,2012
46494,17,2018
30112,30,2010
110123,52,2014
119066,23,2013
38588,59,2020
92592,43,2011
21849,48,2015
82286,26,2013
24236,57,2012
107709,26,2013
33851,36,2018
7325,40,2019
34465,36,2018
60731,60,2020
23078,36,2008
75614,26,2012
77414,26,2014
15164,57,2010
64929,63,2020
109533,20,2012
26592,47,2016
42250,45,2013
81069,31,2010
45892,32,2015
39809,17,2017
10984,36,2012
116042,45,2012
23079,23,2014
52340,54,2021
11561,37,2009
91993,29,2008
50651,31,2010
93211,39,2017
87151,33,2019
87152,39,2018
36235,36,2008
12150,50,2014
115421,66,2021
41637,53,2019
8578,32,2011
94457,34,2008
7327,21,2019
84104,41,2008
107100,32,2008
52913,31,2012
90168,18,2019
26595,35,2013
64313,24,2011
18123,31,2014
61971,23,2010
96857,34,2011
113687,40,2009
96250,55,2021
57712,51,2016
32593,35,2014
41004,17,2018
104062,35,2013
94458,19,2018
13345,37,2014
95659,39,2019
65488,26,2012
104063,38,2015
51209,35,2010
18747,20,2014
31357,40,2012
110690,15,2015
95660,45,2018
19921,29,2009
63169,42,2010
50652,28,2010
66685,51,2009
110691,46,2009
118455,23,2011
1340,34,2011
26034,46,2020
112553,36,2011
16909,40,2020
22441,39,2018
1949,59,2008
84107,17,2019
81649,33,2011
34466,33,2009
66096,38,2021
42812,47,2018
9765,18,2019
74445,22,2018
70884,18,2020
33217,37,2010
96858,52,2017
27829,34,2019
45262,27,2014
66098,21,2020
95663,32,2011
30727,50,2012
62550,33,2013
47112,46,2008
119068,57,2012
99811,29,2010
91401,20,2012
7329,41,2015
79849,40,2016
91995,17,2018
46498,20,2012
37996,31,2014
65492,44,2016
52342,32,2012
57119,30,2021
116045,26,2013
5534,25,2009
87156,43,2016
7330,34,2014
76831,33,2012
36821,22,2013
106477,57,2015
9766,19,2013
106478,43,2011
28402,34,2008
101044,20,2016
76232,21,2019
37412,36,2008
68475,21,2013
10987,16,2019
37413,26,2010
3185,22,2013
25437,22,2021
11563,17,2017
82895,50,2017
79850,32,2018
106479,36,2010
47691,23,2010
80469,47,2008
19329,35,2011
16351,22,2011
63171,59,2010
91997,31,2009
87750,38,2011
82289,63,2014
119069,57,2015
15770,39,2011
29000,34,2013
104666,37,2008
9768,17,2017
6139,63,2017
7332,36,2017
66101,38,2010
95664,26,2020
76233,30,2014
19331,28,2011
5536,39,2011
99813,46,2018
104064,58,2012
24238,54,2017
55911,41,2018
51212,35,2017
114836,16,2019
11564,48,2011
70888,21,2013
101639,23,2010
104667,43,2008
70889,32,2018
90788,38,2010
58946,36,2016
69737,30,2014
67875,67,2014
38593,43,2008
77417,30,2016
6141,17,2016
89567,34,2014
31998,23,2012
93216,59,2018
17496,21,2018
81653,22,2010
17497,48,2009
64933,28,2016
51213,28,2011
80470,21,2011
65495,48,2011
85970,27,2010
22444,69,2017
45896,41,2009
12153,30,2008
69738,40,2017
92594,34,2011
77418,49,2010
101641,66,2018
66103,36,2012
91404,32,2012
735,63,2011
24240,20,2017
116049,19,2015
28404,16,2020
13922,56,2013
81654,39,2012
42254,37,2010
12754,51,2009
58332,36,2010
9185,37,2012
63174,30,2014
108321,57,2018
19335,30,2014
94459,28,2020
37414,42,2009
18130,33,2009
104668,31,2016
39810,54,2013
110696,34,2009
34467,27,2009
109535,29,2020
45263,26,2011
109536,42,2013
29002,43,2018
4915,38,2009
98647,21,2020
57713,40,2013
87159,34,2010
104066,30,2012
22445,28,2011
2577,21,2018
73857,17,2016
100424,28,2011
6144,19,2019
111340,43,2021
10989,32,2017
84109,52,2010
104669,31,2010
24856,35,2011
2578,64,2021
101047,27,2012
33858,21,2017
74449,29,2009
116670,39,2009
75039,18,2017
163,27,2017
52915,25,2015
46505,40,2017
64316,36,2009
61973,17,2021
32001,39,2020
109538,72,2012
85369,31,2010
57121,27,2009
61974,32,2011
78625,28,2011
92595,17,2013
74451,25,2011
110697,25,2019
54726,48,2021
92596,16,2018
87160,38,2009
50656,45,2011
17500,33,2009
10388,18,2018
113688,41,2013
87162,29,2008
20573,30,2008
96861,19,2016
41007,47,2015
77420,36,2011
93863,14,2019
61975,15,2021
20574,25,2010
19336,26,2019
73858,31,2019
101643,32,2011
26036,41,2018
1950,26,2020
57122,60,2012
98053,27,2016
59544,35,2008
67286,16,2016
41008,62,2014
71494,34,2009
29535,21,2016
38000,58,2011
96862,15,2020
49481,49,2018
100425,14,2010
24241,36,2011
95093,40,2015
102874,33,2011
18750,28,2016
7967,48,2014
26038,33,2016
45899,49,2011
98054,26,2010
63176,20,2013
94461,71,2015
87755,24,2011
82898,55,2015
55307,59,2015
73859,38,2015
76236,27,2009
70309,15,2020
15773,44,2015
38596,30,2021
13923,26,2013
16356,57,2009
19928,16,2019
86593,34,2011
54148,32,2012
57714,38,2007
107105,46,2015
67878,16,2019
12755,51,2014
55311,16,2014
100428,44,2020
54150,30,2017
73248,53,2012
20575,75,2010
84723,43,2012
27833,22,2014
67288,24,2012
10389,21,2017
114839,38,2012
80474,15,2016
113689,20,2013
58949,65,2018
68480,34,2009
119650,33,2008
15169,64,2021
17502,30,2008
90175,66,2013
79857,22,2016
103447,37,2010
92598,35,2011
82900,18,2014
25442,17,2016
11567,66,2014
76838,38,2014
61357,29,2010
98648,17,2017
119073,41,2017
9771,21,2021
69739,37,2021
95095,19,2014
98649,26,2011
103449,71,2014
64318,30,2010
56510,30,2011
69740,39,2013
49484,32,2011
99237,43,2017
79272,30,2016
61979,23,2018
22449,40,2017
29005,31,2008
4320,36,2021
48286,61,2019
41640,39,2008
7338,31,2008
8585,33,2017
111979,27,2021
112556,40,2016
84113,47,2014
18756,50,2014
75621,35,2008
81658,40,2009
27834,38,2013
66104,32,2008
16358,45,2016
90791,14,2016
26600,20,2014
8586,23,2017
88381,35,2009
61980,45,2009
67290,49,2017
33223,29,2016
108933,19,2011
60155,20,2013
41641,33,2015
117858,41,2017
25443,28,2015
91407,31,2018
107111,37,2011
42815,41,2018
107713,29,2013
79858,34,2012
70311,30,2018
7969,43,2021
44624,42,2010
114841,36,2009
95669,45,2008
58950,31,2008
104070,47,2014
58335,39,2017
41642,41,2010
54730,46,2013
1952,52,2016
55312,35,2016
95096,46,2015
115429,15,2020
21245,62,2011
41013,44,2013
58951,36,2011
88983,32,2015
88984,21,2012
67881,37,2009
30122,31,2012
114262,28,2014
3731,31,2021
26601,36,2018
113133,34,2009
51221,47,2013
60157,46,2010
89570,66,2020
64935,34,2010
66691,18,2018
75623,47,2012
55916,19,2019
84728,39,2010
38003,42,2011
105902,33,2008
112560,47,2010
12758,21,2011
26039,32,2009
87756,36,2013
6149,18,2018
85373,37,2015
3732,38,2021
19340,61,2019
39195,54,2018
22452,36,2010
48876,45,2014
101645,32,2009
48877,45,2011
101646,45,2017
85974,14,2010
64936,58,2020
65502,75,2013
50662,38,2014
3734,40,2016
72632,46,2018
93222,14,2021
93866,52,2011
88985,40,2012
78045,28,2017
68481,35,2010
30736,20,2015
100431,33,2010
67291,48,2015
107117,49,2013
32004,25,2013
96868,16,2020
98650,62,2021
87167,64,2015
81660,35,2014
117266,32,2008
91408,33,2010
740,33,2009
29539,54,2016
117864,59,2019
27214,61,2009
117267,34,2010
93867,16,2020
101648,29,2008
101649,50,2013
13350,40,2014
166,21,2019
103450,41,2012
110702,28,2015
28407,29,2012
38598,49,2021
9189,38,2015
88384,17,2015
21249,41,2015
72084,37,2009
33228,44,2010
14555,38,2010
117269,21,2012
29540,38,2010
83536,33,2007
103452,44,2012
81661,60,2009
19938,15,2021
102305,40,2016
117270,18,2016
62556,38,2011
69119,48,2013
27215,14,2019
61360,48,2017
111982,21,2013
90177,29,2009
111983,46,2016
7972,41,2011
104676,30,2010
109543,20,2019
52918,21,2018
81662,33,2015
50663,32,2015
63772,45,2014
105904,76,2018
91409,28,2014
12761,30,2013
50069,19,2015
61361,21,2019
60161,58,2012
119078,59,2018
35077,42,2016
53571,63,2019
43420,62,2012
82294,18,2011
7973,34,2010
64321,15,2020
24245,64,2015
30738,30,2008
54734,36,2012
16914,25,2011
99241,29,2009
112561,41,2011
45903,37,2009
84731,22,2020
39197,41,2009
30127,17,2019
98651,46,2011
18762,43,2015
55315,29,2009
27217,42,2020
28410,43,2013
85378,49,2021
16361,43,2015
73865,37,2009
33229,14,2021
68485,33,2010
1347,29,2019
15173,17,2016
119081,36,2013
96869,26,2009
60163,28,2013
62557,51,2012
104677,70,2012
118458,37,2010
66105,35,2010
38007,29,2010
23653,15,2021
13927,43,2015
60737,34,2009
95099,28,2008
34474,23,2016
34475,38,2008
97508,47,2018
104077,39,2017
67886,23,2020
22454,21,2012
103455,15,2015
27219,31,2010
5537,61,2017
95675,19,2020
70317,36,2018
10391,36,2011
24248,53,2010
70897,36,2017
69121,49,2012
78049,56,2013
108940,39,2017
58954,39,2020
45906,36,2011
42260,24,2010
88388,31,2017
30128,33,2014
9774,32,2011
25452,15,2016
43421,41,2011
10999,18,2015
15174,33,2011
19940,45,2015
38008,51,2017
68487,15,2020
57717,41,2017
48292,51,2011
77427,57,2013
32603,26,2018
73254,35,2016
64938,35,2012
35078,15,2020
92603,37,2013
1953,30,2009
27220,38,2007
27221,36,2008
69122,32,2012
19342,21,2015
108330,28,2015
6719,42,2013
36247,17,2018
78050,36,2014
68488,36,2012
28411,49,2010
44631,28,2010
58955,23,2017
92005,56,2011
48883,40,2015
73256,15,2020
53573,30,2012
72636,30,2008
90799,70,2019
72086,35,2013
43422,36,2014
61984,30,2010
90179,18,2013
40432,27,2016
16917,40,2008
74458,34,2017
17509,45,2010
97509,63,2010
104680,35,2010
107119,32,2010
38600,25,2011
113694,15,2020
88389,31,2019
7976,32,2015
78630,35,2008
29542,27,2011
46515,23,2013
61985,46,2013
52357,20,2013
34477,45,2017
112563,37,2013
31368,70,2010
102307,45,2020
13929,38,2020
85380,23,2019
114264,18,2017
85975,49,2018
35079,35,2021
50071,15,2021
47120,28,2018
90180,42,2011
17511,43,2019
77428,26,2019
82909,28,2008
20580,33,2010
90801,36,2015
29543,47,2016
13930,59,2020
13931,55,2021
1351,48,2018
112564,65,2018
12161,63,2018
40433,36,2016
90181,41,2012
30741,60,2010
11002,48,2011
91412,16,2019
24252,21,2016
61363,56,2009
19941,33,2009
110131,38,2010
52919,21,2014
84121,33,2017
49490,36,2011
4326,44,2009
3737,21,2020
17513,39,2010
61987,40,2020
58957,18,2015
119655,41,2018
65506,30,2015
6154,17,2018
63185,55,2018
1354,33,2010
59552,45,2014
45271,38,2014
48295,35,2008
65507,43,2021
27223,28,2014
90182,42,2012
4327,58,2017
101057,16,2017
91414,25,2013
63186,48,2010
16918,28,2011
4923,25,2012
62559,64,2012
51226,45,2017
42263,37,2018
745,19,2018
21251,54,2010
97510,31,2010
61988,42,2017
12763,43,2017
17514,37,2016
44633,25,2009
59553,15,2021
112566,61,2021
48888,29,2020
11004,31,2015
55925,23,2020
37423,38,2019
47121,38,2012
70319,15,2020
77432,18,2019
81666,38,2014
3198,18,2018
64326,32,2010
91415,51,2013
75045,34,2009
54739,62,2021
15176,54,2017
45909,55,2021
93873,15,2018
41650,41,2021
98064,27,2009
78632,20,2015
35659,45,2008
16919,74,2014
102883,31,2013
21253,29,2011
52360,29,2011
71503,48,2021
27836,41,2017
60739,32,2011
96873,43,2019
66698,37,2012
66108,17,2018
71504,34,2016
24861,37,2010
48298,54,2009
65508,33,2015
24253,20,2015
19344,39,2008
111348,26,2009
40435,27,2014
4925,31,2016
25454,65,2015
59557,33,2009
78051,28,2009
47700,32,2021
62562,18,2016
24862,16,2017
96874,31,2011
65509,20,2011
42265,41,2010
11573,19,2016
12765,38,2008
26605,16,2019
118462,30,2011
62563,31,2020
9777,58,2018
28417,53,2014
31370,31,2009
58959,43,2012
55926,40,2011
54740,17,2015
84734,35,2010
33231,35,2009
55317,21,2019
19942,56,2009
5542,23,2011
24863,18,2014
27837,34,2018
77436,36,2010
35081,59,2019
114846,26,2018
13934,26,2011
56516,23,2021
71505,31,2011
118463,64,2009
61365,25,2017
99822,20,2012
21254,28,2010
27839,69,2009
54741,22,2013
17516,33,2019
112569,34,2010
69748,42,2020
43426,23,2010
22455,46,2018
34478,40,2017
89578,38,2012
8592,29,2009
43427,32,2010
74461,21,2018
6722,35,2010
44634,57,2011
62565,17,2014
104684,32,2012
16367,35,2008
109545,53,2010
35083,63,2020
64941,29,2009
76239,51,2013
115436,33,2008
16922,34,2011
117277,35,2011
18770,21,2016
13358,31,2021
89579,33,2008
102886,15,2020
76847,53,2020
11574,21,2011
89581,56,2010
4328,38,2011
78053,58,2014
102310,17,2017
114847,45,2015
117867,36,2013
76848,21,2017
83541,41,2011
32607,67,2012
107121,31,2010
57131,43,2008
50666,46,2018
36254,32,2020
63189,19,2021
11575,40,2014
95679,45,2008
50667,47,2013
50074,25,2014
51812,38,2011
103458,35,2020
4329,37,2014
72088,50,2017
61990,16,2015
105313,16,2020
13359,15,2020
41025,38,2011
12165,59,2018
30743,29,2011
33871,18,2016
46516,28,2013
90183,31,2014
77439,57,2014
84736,65,2013
7981,44,2010
24257,47,2019
11576,51,2013
58960,21,2020
94469,70,2014
27840,45,2011
87767,35,2011
31372,39,2010
17517,36,2013
115437,35,2010
32608,24,2021
54158,36,2012
42824,32,2011
17518,65,2013
36255,33,2012
13939,43,2016
107123,35,2011
10398,35,2014
70901,35,2021
78054,30,2011
72643,34,2018
89582,32,2011
101061,32,2007
80479,26,2009
31373,44,2018
39820,63,2012
16369,29,2010
99823,42,2018
20583,38,2008
11577,42,2020
52923,54,2009
51814,40,2017
12166,46,2019
113137,16,2016
108945,41,2010
69126,42,2015
75047,37,2018
5543,31,2010
88997,64,2019
72644,18,2018
111350,37,2010
113138,25,2011
36830,71,2012
77441,19,2016
110708,33,2008
85982,29,2009
39823,47,2020
24867,20,2015
30133,17,2015
92011,62,2011
64329,41,2021
3199,47,2008
111991,26,2015
98656,33,2020
56518,21,2017
90184,37,2010
73259,26,2012
748,21,2014
76850,31,2010
1961,28,2013
27227,46,2020
70904,44,2013
10399,36,2008
98657,31,2012
29013,16,2010
110709,39,2009
34482,17,2014
107726,18,2014
61367,55,2017
104083,18,2019
13361,14,2016
54743,15,2016
78056,34,2011
103460,33,2010
44636,36,2009
20586,41,2019
61991,36,2009
108339,40,2012
33234,30,2011
112573,31,2016
67894,44,2017
19349,36,2021
111352,40,2011
67895,35,2011
95681,36,2014
57724,41,2008
92012,46,2008
82914,23,2010
95105,25,2016
30134,68,2020
1359,34,2011
75634,28,2021
59563,44,2009
71509,50,2012
7346,40,2009
107125,15,2015
107727,30,2010
26049,46,2016
62568,50,2011
86604,48,2014
54160,16,2019
115439,20,2013
114271,66,2011
43430,21,2014
85387,44,2018
57726,40,2014
15181,50,2018
105912,21,2015
71510,49,2013
42267,65,2020
20588,42,2015
92610,34,2015
60172,47,2021
103461,40,2013
6157,17,2015
68492,50,2014
58342,28,2020
119660,70,2018
87770,48,2014
169,33,2011
50077,42,2010
4332,34,2010
95684,36,2012
84742,22,2019
108341,46,2009
50669,39,2017
21259,33,2011
30135,17,2018
1964,34,2011
16926,15,2018
75048,29,2013
78637,28,2008
21866,16,2015
113698,26,2014
97516,19,2018
23095,19,2011
95685,15,2017
6724,37,2008
25460,36,2009
90185,25,2010
113699,34,2021
5548,25,2020
2593,23,2012
61369,33,2011
102311,16,2020
104086,15,2020
44640,22,2012
8593,52,2012
104687,35,2012
32013,39,2011
4333,33,2010
101664,27,2017
102891,17,2016
62569,29,2017
7348,16,2016
24870,20,2012
78639,24,2018
60745,17,2016
114853,43,2015
26606,34,2008
32014,32,2010
84125,56,2012
29546,57,2012
60746,25,2017
77444,48,2018
36831,22,2010
85389,25,2014
95110,37,2018
69755,36,2010
119661,30,2008
45917,25,2010
42826,43,2015
115441,19,2019
40441,39,2018
44641,28,2015
61370,33,2010
111355,22,2011
33873,31,2020
98067,42,2014
115442,23,2012
102313,28,2008
32017,56,2011
69128,33,2010
67897,36,2010
82918,54,2015
92014,26,2010
29548,39,2014
42270,34,2010
92015,19,2012
16928,27,2013
106494,46,2010
4334,25,2015
72090,35,2013
93239,52,2009
87773,42,2012
42271,36,2010
59566,22,2016
78640,38,2011
67899,58,2010
72650,22,2015
38607,42,2013
33874,31,2012
71511,40,2013
76243,43,2019
58343,33,2012
34487,14,2021
3202,59,2011
13363,31,2009
33237,27,2018
3203,17,2018
44643,29,2008
24874,22,2011
66113,15,2020
109548,25,2017
75635,21,2015
99826,50,2013
97517,15,2020
9782,31,2021
42828,38,2017
63195,57,2012
58966,21,2013
33238,52,2018
57730,38,2009
45918,20,2011
25461,45,2010
99827,40,2008
87774,33,2010
69756,24,2012
23099,15,2019
24262,23,2020
3204,39,2009
24263,16,2020
23100,37,2011
65515,16,2017
26052,61,2010
95686,47,2010
55325,29,2013
57137,34,2010
29551,31,2008
5551,16,2019
45919,31,2009
102892,45,2010
78642,53,2009
80482,39,2018
52364,39,2009
6726,27,2011
14565,31,2009
60747,34,2011
45920,38,2011
87174,47,2011
9783,39,2013
40442,36,2017
55326,36,2014
87775,17,2013
56525,35,2010
69129,53,2010
33239,41,2011
26053,35,2010
35091,51,2008
19946,17,2018
3742,21,2019
48302,22,2013
69757,37,2015
67307,37,2008
89584,41,2011
27230,19,2012
61995,37,2009
58967,34,2009
35092,35,2020
29015,39,2015
77445,20,2013
27231,20,2010
90808,34,2008
51816,50,2015
117280,16,2020
52365,35,2013
96260,23,2017
41657,30,2012
3206,33,2010
94475,35,2017
175,31,2012
42829,41,2009
15184,57,2011
72091,42,2011
116686,35,2019
64944,16,2019
74464,73,2010
52367,44,2012
44006,45,2014
97521,42,2010
81671,21,2011
17523,31,2009
95687,23,2020
102317,27,2009
82922,43,2012
73879,47,2009
97522,18,2016
102318,15,2017
1965,59,2020
89000,41,2008
72654,21,2016
81091,20,2013
56526,52,2016
80485,15,2019
19949,35,2011
107730,36,2014
73266,34,2007
81093,35,2010
14567,50,2010
110138,37,2016
108347,44,2012
177,31,2010
178,21,2015
82307,36,2010
102896,25,2010
76853,48,2015
10403,25,2014
72655,28,2011
42832,42,2017
43432,65,2020
85984,47,2010
56528,37,2009
87177,36,2010
60748,26,2015
119664,34,2018
107732,55,2018
85985,42,2011
750,15,2019
751,39,2016
26610,26,2019
46521,36,2010
99829,61,2017
87776,14,2009
21263,24,2010
93883,36,2010
76854,42,2018
9201,36,2015
110713,22,2018
3210,16,2020
47129,21,2014
16930,52,2016
50084,39,2017
102897,20,2011
27845,49,2012
30747,41,2011
72657,21,2013
19952,31,2018
96882,18,2016
101066,44,2017
59569,39,2010
32020,31,2013
108349,36,2010
74465,27,2014
40445,28,2020
19358,35,2012
48307,34,2011
47132,33,2010
79875,39,2011
57734,43,2010
110141,48,2011
45279,20,2018
35095,30,2011
16375,41,2011
83544,63,2021
30140,23,2020
96883,48,2016
88400,19,2015
101669,17,2012
79285,35,2009
23663,34,2016
13951,15,2018
82928,54,2018
1970,41,2019
73269,18,2014
106496,40,2009
37431,51,2009
36833,50,2013
59572,21,2020
67900,46,2010
82929,25,2013
42833,49,2015
85989,35,2008
73270,26,2012
58972,23,2012
72659,16,2018
12171,31,2014
32620,45,2019
58347,18,2021
111360,15,2018
32021,45,2016
20596,41,2009
44008,17,2014
43434,27,2010
15187,82,2013
83545,32,2008
84746,17,2018
10404,39,2009
39206,15,2018
66117,21,2013
60749,38,2010
6730,18,2013
47135,58,2015
82932,26,2009
110716,41,2017
95118,64,2016
49499,21,2018
113142,37,2011
9204,35,2010
101068,39,2018
41031,21,2011
50087,15,2010
119666,33,2020
75052,23,2011
67902,43,2018
99250,40,2013
38614,27,2013
101671,33,2010
117285,36,2007
60750,40,2008
84747,16,2019
32022,21,2017
51233,23,2011
113143,33,2010
15788,38,2012
3211,49,2015
47136,44,2013
48308,26,2016
90809,48,2019
4932,47,2015
43435,34,2012
43436,30,2011
90810,33,2009
35097,30,2009
35665,21,2018
59574,17,2018
42278,41,2017
56530,39,2020
55934,18,2014
50674,20,2015
78059,21,2015
21871,43,2014
53591,17,2012
76251,54,2014
51234,38,2015
8602,30,2015
97525,41,2019
32625,38,2011
61374,18,2017
25465,50,2011
10406,24,2017
73881,20,2016
38615,36,2016
50089,46,2014
64948,24,2020
71517,15,2020
23666,32,2008
102899,25,2018
10407,32,2007
107133,69,2015
36261,24,2018
57140,42,2015
22461,42,2011
13952,17,2016
70917,27,2010
32626,18,2018
1974,34,2014
26614,36,2018
114278,80,2017
116690,59,2018
12173,49,2016
13366,48,2013
78646,33,2009
18781,31,2009
103471,41,2011
39835,29,2019
60751,19,2012
42279,17,2018
4934,43,2008
25466,48,2019
78060,26,2015
102900,39,2013
86610,37,2016
108953,26,2012
95121,21,2011
23667,38,2016
71518,29,2010
12174,41,2015
70333,40,2020
39838,37,2013
87778,49,2009
57738,19,2020
17527,29,2013
15190,36,2016
108954,33,2011
70918,20,2011
49501,19,2013
103473,21,2013
35667,43,2016
22464,42,2010
119094,27,2013
12175,46,2014
51823,40,2012
13954,40,2016
73271,32,2009
84133,59,2014
33880,41,2008
114283,53,2012
58350,20,2012
99251,36,2009
64950,14,2019
86612,34,2010
32628,35,2008
55334,37,2009
182,37,2007
107136,38,2008
45929,35,2009
78647,30,2008
3748,31,2011
66120,29,2012
30144,63,2010
15192,59,2012
68497,42,2018
4937,42,2008
9206,34,2011
12782,41,2009
59576,37,2010
56533,42,2010
39840,25,2010
95123,53,2010
65521,16,2020
94479,34,2011
100456,29,2011
108955,16,2019
108956,42,2015
77449,31,2013
79880,41,2010
116066,26,2015
24269,30,2014
52931,19,2012
114862,20,2016
52932,30,2014
110718,26,2010
52933,40,2010
56534,47,2014
17529,68,2015
118474,30,2009
31387,25,2009
115450,56,2014
79287,43,2010
84134,18,2017
84135,31,2013
65522,68,2018
35102,39,2009
91426,30,2008
9789,34,2015
8605,17,2013
75645,34,2009
96264,39,2015
1975,40,2010
38621,15,2020
98665,44,2019
30752,36,2018
21875,42,2011
117880,36,2013
64341,67,2010
81096,37,2011
757,21,2019
10410,73,2021
82310,21,2020
119670,47,2009
69764,27,2013
83550,25,2009
52934,42,2021
57742,26,2020
55937,32,2014
57743,17,2014
24270,30,2009
18150,33,2009
15195,18,2015
8607,40,2012
62578,24,2011
117881,17,2020
26617,38,2016
54175,40,2010
18151,26,2010
33882,39,2011
99254,24,2016
60180,42,2013
108958,35,2012
72095,31,2012
55337,23,2015
1369,51,2020
61999,27,2008
27237,19,2019
